Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
50,62,BRFC_alpha_0_5_0_0_0_0_Hard.csv,0.77,0.7791666666666669,2230,2258,0.5031194295900179,659291,17153,95279,30977,0.6436110533970496,0.24535071600557598,0.13585888987454062
103,109,BRFC_alpha_0_5_0_0_0_0_Medium.csv,0.88,0.8891428571428571,1235,1319,0.5164447924823806,671020,5424,118757,7499,0.5802832159715237,0.05939519705994171,0.04296033455835762
124,126,BRFC_alpha_0_5_0_0_0_0_Easy.csv,0.9433333333333336,0.9635833333333332,1037,1002,0.491417361451692,675442,1002,125015,1241,0.5532768613464111,0.009829235838296793,0.007936256494740845
103,118,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard.csv,0.5005358,0.5102988,1000,1001,0.5002498750624688,662295,14149,103956,22300,0.6118137671815413,0.17662526929413255,0.11206596122164492
120,125,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Medium.csv,0.5393033,0.55676085,1000,1008,0.50199203187251,672444,4000,120895,5361,0.5726952248691379,0.04246134837156254,0.031681662653656066
126,127,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Easy.csv,0.40491796,0.50817347,1446,1000,0.4088307440719542,676444,0,126256,0,,0.0,0.0
50,62,BRFC_alpha_0_5_0_0_0_1_Hard.csv,0.77,0.7798333333333334,2336,2355,0.5020251545512684,659184,17260,97010,29246,0.6288650926762138,0.23164047649220632,0.1367063743505259
103,111,BRFC_alpha_0_5_0_0_0_1_Medium.csv,0.87,0.878,1392,1454,0.5108924806746311,669073,7371,116446,9810,0.570979570455736,0.0776992776580915,0.05838138385502471
124,126,BRFC_alpha_0_5_0_0_0_1_Easy.csv,0.9433333333333336,0.9635833333333332,1037,1002,0.491417361451692,675442,1002,125015,1241,0.5532768613464111,0.009829235838296793,0.007936256494740845
106,118,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Hard.csv,0.52766925,0.5392229,1000,1013,0.5032290114257327,665444,11000,106983,19273,0.6366399101509596,0.15265017108097834,0.08712457229755417
120,125,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Medium.csv,0.53207827,0.54987925,1043,1000,0.48947626040137054,672444,4000,120895,5361,0.5726952248691379,0.04246134837156254,0.031681662653656066
126,127,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Easy.csv,0.40491796,0.50817347,1446,1000,0.4088307440719542,676444,0,126256,0,,0.0,0.0
50,62,BRFC_alpha_0_5_0_0_1_0_Hard.csv,0.77,0.7795833333333333,2285,2323,0.5041232638888888,659330,17114,95257,30999,0.6442957204913433,0.24552496515017108,0.13554999366366746
102,109,BRFC_alpha_0_5_0_0_1_0_Medium.csv,0.87,0.8799999999999999,1446,1402,0.4922752808988764,669553,6891,117312,8944,0.564824755288917,0.07084019769357495,0.05457958433658598
124,126,BRFC_alpha_0_5_0_0_1_0_Easy.csv,0.942899445583656,0.9638333333333334,1069,1000,0.4833252779120348,675444,1000,124977,1279,0.5612110574813515,0.010130211633506527,0.007920415663414017
106,118,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Hard.csv,0.5212423,0.5340224,1000,1041,0.5100440960313571,665444,11000,106772,19484,0.6391549665398242,0.1543213787859587,0.08712457229755417
121,126,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Medium.csv,0.52845186,0.5465382,1000,1035,0.5085995085995086,672444,4000,121093,5163,0.563461748335698,0.04089310607020656,0.031681662653656066
126,127,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy.csv,0.4069035,0.5063206,1412,1000,0.41459369817578773,676444,0,126256,0,,0.0,0.0
50,63,BRFC_alpha_0_5_0_0_1_1_Hard.csv,0.77,0.7795833333333333,2398,2294,0.48891730605285594,658980,17464,96528,29728,0.6299372775046618,0.23545811684197188,0.1383221391458624
106,113,BRFC_alpha_0_5_0_0_1_1_Medium.csv,0.88,0.8899999999999999,1393,1397,0.5007168458781363,670223,6221,117819,8437,0.5755901214353937,0.06682454695222405,0.04927290584209859
124,126,BRFC_alpha_0_5_0_0_1_1_Easy.csv,0.942899445583656,0.9638333333333334,1069,1000,0.4833252779120348,675444,1000,124977,1279,0.5612110574813515,0.010130211633506527,0.007920415663414017
106,119,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard.csv,0.5153344,0.52634144,1015,1000,0.49627791563275436,664444,12000,106022,20234,0.6277222808214928,0.16026169053351919,0.09504498796096819
121,125,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium.csv,0.55961305,0.57957786,1000,1001,0.5002498750624688,673444,3000,122008,4248,0.5860927152317881,0.03364592573818274,0.023761246990242048
126,127,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy.csv,0.4069035,0.5063206,1412,1000,0.41459369817578773,676444,0,126256,0,,0.0,0.0
49,62,BRFC_alpha_0_5_0_1_0_0_Hard.csv,0.76,0.7691666666666667,2406,2409,0.5003115264797507,657661,18783,93563,32693,0.6351115082757013,0.25894214928399445,0.14876916740590546
98,105,BRFC_alpha_0_5_0_1_0_0_Medium.csv,0.87,0.8799999999999999,1383,1419,0.5064239828693791,669757,6687,117443,8813,0.5685806451612904,0.06980262324166772,0.05296381954124953
124,126,BRFC_alpha_0_5_0_1_0_0_Easy.csv,0.942857142857143,0.9637301587301588,1073,1000,0.482392667631452,675443,1001,124990,1266,0.5584472871636524,0.010027246229882145,0.00792833607907743
105,118,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Hard.csv,0.51397306,0.52539814,1066,1000,0.484027105517909,664444,12000,105788,20468,0.6304053221633609,0.1621150677987581,0.09504498796096819
121,125,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Medium.csv,0.55026346,0.5708728,1000,1027,0.506660088801184,673444,3000,122031,4225,0.5847750865051903,0.033463756177924214,0.023761246990242048
126,127,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Easy.csv,0.40459213,0.50995547,1446,1001,0.40907233346955457,676444,0,126256,0,,0.0,0.0
51,63,BRFC_alpha_0_5_0_1_0_1_Hard.csv,0.77,0.7799761904761905,2339,2396,0.5060190073917634,659211,17233,97032,29224,0.6290548248918355,0.23146622734761121,0.13649252312761373
