Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
106,107,AdaBoost_Hard_Run_3,0.5023383369626142,0.5067353157630384,1000,1857,0.6499824991249562,605610,0,107956,0,,0.0,0.0
107,108,AdaBoost_Medium_Run_3,0.5009521768751376,0.5037598567456636,1000,1183,0.5419147961520843,605610,0,107956,0,,0.0,0.0
107,108,AdaBoost_Easy_Run_3,0.4989097686013495,0.4998702737686959,1725,1000,0.3669724770642202,605610,0,107956,0,,0.0,0.0
10,11,BalBag_Hard_Run_3,1.0,1.0,3288,6545,0.6656157835858842,605610,0,107956,0,,0.0,0.0
23,24,BalBag_Medium_Run_3,1.0,1.0,4159,4562,0.5231051484921454,605610,0,107956,0,,0.0,0.0
104,105,BalBag_Easy_Run_3,0.98,1.0,1072,1065,0.4983621899859616,605610,0,107956,0,,0.0,0.0
60,63,BRFC_alpha_0_5_Hard_Run_3,0.89,0.9093333333333332,1263,2659,0.6779704232534421,603262,2348,101088,6868,0.7452256944444444,0.06361851124532217,0.021749601689577236
91,92,BRFC_alpha_0_5_Medium_Run_3,0.95,1.0,1146,2116,0.6486817903126916,605610,0,107956,0,,0.0,0.0
107,108,BRFC_alpha_0_5_Easy_Run_3,0.9525317460317462,1.0,1002,1159,0.5363257751041185,605610,0,107956,0,,0.0,0.0
61,65,BRFC_alpha_balanced_Hard_Run_3,0.87,0.8896557532096558,1456,2836,0.6607642124883504,602034,3576,98672,9284,0.7219284603421462,0.08599799918485308,0.03312460632109378
95,96,BRFC_alpha_balanced_Medium_Run_3,0.96,1.0,1186,1685,0.5869035179380007,605610,0,107956,0,,0.0,0.0
107,108,BRFC_alpha_balanced_Easy_Run_3,0.9849726850479742,1.0,1000,1088,0.5210727969348659,605610,0,107956,0,,0.0,0.0
93,94,EEC_Hard_Run_3,0.5674136847674254,0.592308483167551,1003,1407,0.5838174273858922,605610,0,107956,0,,0.0,0.0
93,94,EEC_Medium_Run_3,0.5501598273104695,0.5705996497631993,1009,1077,0.5162991371045063,605610,0,107956,0,,0.0,0.0
96,97,EEC_Easy_Run_3,0.5321890890119585,0.5334143827218985,1796,1030,0.36447275300778487,605610,0,107956,0,,0.0,0.0
99,102,KBFC_alpha_0_5_gamma_0_0_Hard_Run_3,0.6836385,0.7261577,1000,1886,0.6534996534996536,603610,2000,102636,5320,0.726775956284153,0.04927933602578828,0.018526066175108376
106,107,KBFC_alpha_0_5_gamma_0_0_Medium_Run_3,0.6371243,0.9287668,1000,1476,0.5961227786752827,605610,0,107956,0,,0.0,0.0
107,108,KBFC_alpha_0_5_gamma_0_0_Easy_Run_3,0.41491914,0.68069476,1621,1001,0.38176964149504194,605610,0,107956,0,,0.0,0.0
