Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
105,107,AdaBoost_Hard_Run_3,0.5016830836380965,0.5023373990159429,1000,1263,0.5581087052585064,604610,1000,106099,1857,0.6499824991249562,0.017201452443588127,0.009263033087554188
106,108,AdaBoost_Medium_Run_3,0.5005827011319338,0.500952168922901,1000,1002,0.5004995004995005,604610,1000,106773,1183,0.5419147961520843,0.010958168142576606,0.009263033087554188
106,108,AdaBoost_Easy_Run_3,0.4986876077256149,0.4989086864011356,1992,1000,0.3342245989304813,603885,1725,106956,1000,0.3669724770642202,0.009263033087554188,0.015978732076030976
9,11,BalBag_Hard_Run_3,0.9,0.9875,8773,10571,0.5464743589743589,602322,3288,101411,6545,0.6656157835858842,0.06062655155804217,0.030456852791878174
22,24,BalBag_Medium_Run_3,0.9,0.9888888888888888,11322,8173,0.4192357014619133,601451,4159,103394,4562,0.5231051484921454,0.04225795694542221,0.03852495461113787
103,105,BalBag_Easy_Run_3,0.9416666666666668,0.9794736842105264,1509,1044,0.408930669800235,604538,1072,106891,1065,0.4983621899859616,0.009865130238245211,0.009929971469858091
55,63,BRFC_alpha_0_5_Hard_Run_3,0.82,0.8293333333333334,1378,1661,0.5465613688713392,596239,9371,89272,18684,0.6659775441097844,0.17307051020786246,0.0868038830634703
90,92,BRFC_alpha_0_5_Medium_Run_3,0.93,0.9498333333333332,1090,1349,0.5530955309553095,604464,1146,105840,2116,0.6486817903126916,0.019600578013264664,0.0106154359183371
106,108,BRFC_alpha_0_5_Easy_Run_3,0.9262557720057718,0.9525039682539682,1211,1001,0.4525316455696203,604608,1002,106797,1159,0.5363257751041185,0.010735855348475305,0.009281559153729297
57,65,BRFC_alpha_balanced_Hard_Run_3,0.82,0.829784147300729,1259,1578,0.5562213605921749,596442,9168,89886,18070,0.6634114105294074,0.1673830078921042,0.0849234873466968
94,96,BRFC_alpha_balanced_Medium_Run_3,0.94,0.959967572829446,1255,1347,0.5176787086856265,604424,1186,106271,1685,0.5869035179380007,0.015608210752528807,0.010985957241839268
106,108,BRFC_alpha_balanced_Easy_Run_3,0.9761268088967208,0.9849721943350516,1296,1000,0.4355400696864111,604610,1000,106868,1088,0.5210727969348659,0.010078179999258958,0.009263033087554188
92,94,EEC_Hard_Run_3,0.5597630813648824,0.5674041651047119,1000,1039,0.5095635115252575,604607,1003,106549,1407,0.5838174273858922,0.013033087554188744,0.00929082218681685
92,94,EEC_Medium_Run_3,0.5452851402489086,0.550010854157387,1254,1062,0.4585492227979275,604601,1009,106879,1077,0.5162991371045063,0.009976286635295862,0.009346400385342176
95,97,EEC_Easy_Run_3,0.5292168527358998,0.5319692710630839,2327,1056,0.31214898019509313,603814,1796,106926,1030,0.36447275300778487,0.009540924080180814,0.016636407425247322
96,102,KBFC_alpha_0_5_gamma_0_0_Hard_Run_3,0.5975432,0.62133455,1000,1275,0.5604395604395604,600610,5000,97699,10257,0.6722815756701842,0.09501093037904332,0.04631516543777094
105,107,KBFC_alpha_0_5_gamma_0_0_Medium_Run_3,0.59187347,0.6371065,1000,1258,0.5571302037201062,604610,1000,106480,1476,0.5961227786752827,0.013672236837229982,0.009263033087554188
106,108,KBFC_alpha_0_5_gamma_0_0_Easy_Run_3,0.38619307,0.41491184,1742,1000,0.36469730123997085,603989,1621,106955,1001,0.38176964149504194,0.009272296120641742,0.01501537663492534
97,103,KBFC_alpha_balanced_gamma_0_0_Hard_Run_3,0.8944856,0.9036067,1000,1323,0.5695221696082652,600610,5000,98051,9905,0.6645420999664542,0.09175034273222424,0.04631516543777094
106,108,KBFC_alpha_balanced_gamma_0_0_Medium_Run_3,0.8856381,0.9017167,1000,1141,0.5329285380663241,604610,1000,106474,1482,0.59709911361805,0.013727815035755308,0.009263033087554188
106,108,KBFC_alpha_balanced_gamma_0_0_Easy_Run_3,0.7694209,0.7871812,1832,1002,0.35356386732533523,603945,1665,106956,1000,0.37523452157598497,0.009263033087554188,0.015422950090777725
97,103,KBFC_alpha_0_5_gamma_1_0_Hard_Run_3,0.55320704,0.5672313,1000,1356,0.5755517826825127,600610,5000,97748,10208,0.6712256706996318,0.09455704175775316,0.04631516543777094
106,108,KBFC_alpha_0_5_gamma_1_0_Medium_Run_3,0.5474649,0.57299787,1000,1228,0.5511669658886894,604610,1000,106504,1452,0.5921696574225123,0.013449924043128681,0.009263033087554188
106,108,KBFC_alpha_0_5_gamma_1_0_Easy_Run_3,0.43178862,0.44719234,1621,1001,0.38176964149504194,604028,1582,106956,1000,0.3872966692486445,0.009263033087554188,0.014654118344510726
96,102,KBFC_alpha_0_5_gamma_2_0_Hard_Run_3,0.5394,0.548297,1000,1328,0.570446735395189,600610,5000,97766,10190,0.6708360763660303,0.09439030716217718,0.04631516543777094
106,108,KBFC_alpha_0_5_gamma_2_0_Medium_Run_3,0.53334457,0.5501707,1000,1163,0.5376791493296348,604610,1000,106418,1538,0.6059889676910953,0.014246544888658343,0.009263033087554188
106,108,KBFC_alpha_0_5_gamma_2_0_Easy_Run_3,0.45313364,0.46452084,1728,1000,0.36656891495601174,604008,1602,106955,1001,0.3845562812139839,0.009272296120641742,0.01483937900626181
105,107,LogReg_alpha_0_5_Hard_Run_3,0.6426256539974229,0.6999085331898195,1000,1386,0.5808885163453479,604610,1000,105891,2065,0.6737357259380098,0.0191281633257994,0.009263033087554188
106,108,LogReg_alpha_0_5_Medium_Run_3,0.5529703400636062,0.5896085564322625,1000,1026,0.506416584402764,604610,1000,106756,1200,0.5454545454545454,0.011115639705065027,0.009263033087554188
106,108,LogReg_alpha_0_5_Easy_Run_3,0.3668425442762336,0.3872998241972714,2058,1000,0.3270111183780249,603889,1721,106956,1000,0.3675119441381845,0.009263033087554188,0.01594167994368076
105,107,LogReg_alpha_balanced_Hard_Run_3,0.9200214532845016,0.9373949320732532,1000,1284,0.5621716287215411,604610,1000,106048,1908,0.656121045392022,0.017673867131053393,0.009263033087554188
106,108,LogReg_alpha_balanced_Medium_Run_3,0.8793708979211281,0.8948427699586159,1000,1001,0.5002498750624688,604610,1000,106795,1161,0.5372512725590005,0.010754381414650413,0.009263033087554188
106,108,LogReg_alpha_balanced_Easy_Run_3,0.7697089166618329,0.7852294073880287,2036,1000,0.32938076416337286,603857,1753,106955,1001,0.3634713144517066,0.009272296120641742,0.016238097002482493
105,107,RFC_Hard_Run_3,0.278513960457925,0.2891816580728386,1000,1172,0.5395948434622467,604610,1000,105967,1989,0.6654399464703914,0.018424172811145282,0.009263033087554188
106,108,RFC_Medium_Run_3,0.245052412932279,0.2498405089396974,1056,1000,0.48638132295719844,604571,1039,106956,1000,0.4904364884747425,0.009263033087554188,0.009624291377968802
102,107,RFC_Easy_Run_3,0.201251909266844,0.2038396083839496,2285,1011,0.30673543689320387,597217,8393,103953,4003,0.3229267505646983,0.03707992144947942,0.07774463670384231
105,107,RUSBoost_Hard_Run_3,0.500591154490299,0.5006549636768676,1000,1312,0.5674740484429066,604610,1000,105992,1964,0.6626180836707153,0.018192596983956425,0.009263033087554188
106,108,RUSBoost_Medium_Run_3,0.5051593011692035,0.5059779256558897,3066,1000,0.24594195769798327,603197,2413,106956,1000,0.2929973630237328,0.009263033087554188,0.022351698840268257
105,108,RUSBoost_Easy_Run_3,0.5105716027687238,0.511809299622211,3107,1000,0.24348672997321646,600136,5474,105956,2000,0.2675943270002676,0.018526066175108376,0.05070584312127163
