,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.0364,0,3,0,3,605607,0,107956,5.60975767905443,0.1512914767161414,107956.0,605607.0,0.1512914767161414,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0366,0,2,0,5,605605,0,107956,5.609739152988254,0.15129190076251364,107956.0,605605.0,0.15129190076251364,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0367,0,1,0,6,605604,0,107956,5.609729889955167,0.1512921127865912,107956.0,605604.0,0.1512921127865912,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0375,0,2,0,8,605602,0,107956,5.609711363888992,0.15129253683652905,107956.0,605602.0,0.15129253683652905,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0377,0,4,0,12,605598,0,107956,5.609674311756642,0.15129338494353617,107956.0,605598.0,0.15129338494353617,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0379,0,2,0,14,605596,0,107956,5.6096557856904665,0.15129380900060543,107956.0,605596.0,0.15129380900060543,107956.0,605596.5,0.15129370298611525,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,
6,0.038,0,1,0,15,605595,0,107956,5.609646522657379,0.15129402103003148,107956.0,605595.0,0.15129402103003148,107956.0,605593.8,0.15129427546612723,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,
7,0.0382,0,5,0,20,605590,0,107956,5.609600207491941,0.1512950811860763,107956.0,605590.0,0.1512950811860763,107956.0,605590.7,0.1512949327633356,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,
8,0.0383,0,5,0,25,605585,0,107956,5.609553892326503,0.15129614135697877,107956.0,605585.0,0.15129614135697877,107956.0,605587.6,0.15129559006625523,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,
9,0.0384,0,2,0,27,605583,0,107956,5.609535366260328,0.1512965654295,107956.0,605583.0,0.1512965654295,107956.0,605584.0,0.15129635339294223,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,
10,0.0386,0,3,0,30,605580,0,107956,5.609507577161065,0.15129720154273926,107956.0,605580.0,0.15129720154273926,107956.0,605580.5,0.1512970955234946,107956.0,605579.25,0.15129736057188486,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,63.0,0.0,,,,,,,,,,,,,,,,,,
11,0.0387,0,6,0,36,605574,0,107956,5.60945199896254,0.15129847378526481,107956.0,605574.0,0.15129847378526481,107956.0,605577.1,0.1512978164572884,107956.0,605575.9,0.15129807090615008,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,34.0,0.0,0.0,67.0,0.0,,,,,,,,,,,,,,,,,,
12,0.0389,0,1,0,37,605573,0,107956,5.609442735929453,0.15129868582776593,107956.0,605573.0,0.15129868582776593,107956.0,605573.1,0.1512986646234891,107956.0,605572.5,0.1512987918492394,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,68.0,0.0,,,,,,,,,,,,,,,,,,
13,0.0392,0,7,0,44,605566,0,107956,5.60937789469784,0.15130017014191574,107956.0,605566.0,0.15130017014191574,107956.0,605569.2,0.15129949159469072,107956.0,605568.95,0.1512995446059735,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,71.0,0.0,,,,,,,,,,,,,,,,,,
14,0.0393,0,3,0,47,605563,0,107956,5.609350105598577,0.15130080628546683,107956.0,605563.0,0.15130080628546683,107956.0,605565.6,0.1513002549607468,107956.0,605565.2,0.151300339779673,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,75.0,0.0,,,,,,,,,,,,,,,,,,
