Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
92,107,AdaBoost_Hard_Run_2,0.4993199979300087,0.4994145584821793,1222,1000,0.45004500450045004,590049,15561,92505,15451,0.49822649297046306,0.14312312423579976,0.14414205787543072
102,108,AdaBoost_Medium_Run_2,0.4997676625873802,0.4999258917528689,1166,1000,0.4616805170821791,600440,5170,102761,5195,0.5012059816690786,0.04812145688984401,0.047889881062655154
106,108,AdaBoost_Easy_Run_2,0.4986844664150306,0.4989003861437043,1971,1002,0.33703329969727547,603855,1755,106956,1000,0.3629764065335753,0.009263033087554188,0.0162566230686576
7,11,BalBag_Hard_Run_2,0.7,0.7966666666666666,28197,13903,0.3302375296912114,576764,28846,78213,29743,0.5076550205670006,0.27551039312312425,0.2672014524435881
22,24,BalBag_Medium_Run_2,0.9,0.9923076923076924,11277,8233,0.42198872373141977,601467,4143,103372,4584,0.5252664145754555,0.0424617436733484,0.038376746081737
103,105,BalBag_Easy_Run_2,0.9433333333333334,0.9798076923076924,1351,1001,0.4255952380952381,604561,1049,106904,1052,0.5007139457401237,0.009744710808107007,0.009716921708844344
41,64,BRFC_alpha_0_5_Hard_Run_2,0.68,0.6898333333333333,4134,1957,0.32129371203414875,562454,43156,64409,43547,0.5022548239391947,0.4033773018637223,0.3997554559264886
80,92,BRFC_alpha_0_5_Medium_Run_2,0.83,0.8399999999999999,2113,1536,0.42093724308029595,591786,13824,94120,13836,0.5002169197396963,0.12816332579939976,0.1280521694023491
105,108,BRFC_alpha_0_5_Easy_Run_2,0.9075178571428572,0.927608695652174,1456,1000,0.40716612377850164,603407,2203,105818,2138,0.49251324579589956,0.019804364741190857,0.020406461891881878
42,65,BRFC_alpha_balanced_Hard_Run_2,0.67,0.6797782480322244,4017,1776,0.306576903158985,561886,43724,64622,43334,0.4977601139470238,0.40140427581607324,0.40501685872021936
87,95,BRFC_alpha_balanced_Medium_Run_2,0.88,0.888608454984497,1363,1099,0.4463850528025995,597727,7883,99963,7993,0.5034643487024439,0.07403942346882063,0.07302048982918967
106,108,BRFC_alpha_balanced_Easy_Run_2,0.9762344261500958,0.9845155956186272,1258,1000,0.4428697962798937,604610,1000,106875,1081,0.5194617972128784,0.010013338767646079,0.009263033087554188
86,94,EEC_Hard_Run_2,0.5447048807557623,0.5459424646152501,1084,1019,0.4845458868283405,597763,7847,100092,7864,0.5005410222137356,0.07284449220052613,0.07268702063803772
90,92,EEC_Medium_Run_2,0.5466740714493928,0.550233338152863,1114,1000,0.47303689687795647,604609,1001,106930,1026,0.5061667488899853,0.009503871947830598,0.009272296120641742
94,96,EEC_Easy_Run_2,0.5294285016478805,0.5315052087319199,2195,1004,0.31384807752422633,603695,1915,106882,1074,0.3593174974907996,0.0099484975360332,0.01773870836266627
75,102,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2,0.3539732,0.36083168,1790,1000,0.35842293906810035,573498,32112,75937,32019,0.4992749216447584,0.2965930564303976,0.2974545185075401
98,108,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2,0.45615333,0.46819833,1306,1000,0.4336513443191674,595950,9660,98152,9804,0.5036991368680641,0.09081477639038127,0.08948089962577346
106,108,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2,0.38361287,0.41110444,1806,1000,0.3563791874554526,603986,1624,106956,1000,0.38109756097560976,0.009263033087554188,0.015043165734188003
77,103,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2,0.7698878,0.77578574,1795,1000,0.35778175313059035,575078,30532,77188,30768,0.5019249592169658,0.28500500203786727,0.2828189262292045
98,108,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2,0.8151672,0.82246184,1256,1000,0.4432624113475177,595789,9821,98212,9744,0.49803220035778173,0.09025899440512801,0.09097224795286969
106,108,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2,0.77805185,0.79620284,1784,1000,0.35919540229885055,603954,1656,106956,1000,0.37650602409638556,0.009263033087554188,0.015339582792989737
75,102,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2,0.41405526,0.4186335,1857,1000,0.35001750087504374,573386,32224,75993,31963,0.4979668780282612,0.29607432657749455,0.29849197821334617
98,108,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2,0.47328505,0.48061052,1341,1000,0.42716787697565145,595856,9754,98130,9826,0.5018386108273749,0.09101856311830746,0.09035162473600356
